trade_id,attack,variant,decision,rationale,route_ready
SIM-0230,outside_scope_magic,seller_friendly_market_maker,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0230,outside_scope_magic,adversarial_seller,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0230,outside_scope_magic,arbiter_policy_agent,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0231,sparse_evidence_with_waiver,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,True
SIM-0231,sparse_evidence_with_waiver,convenience_first_buyer,accept_with_waiver,allowed only as unresolved risk,True
SIM-0231,sparse_evidence_with_waiver,seller_friendly_market_maker,continue_with_recorded_waiver,waived ambiguity remains visible in the trade state,True
SIM-0231,sparse_evidence_with_waiver,adversarial_seller,continue_with_recorded_waiver,waived ambiguity remains visible in the trade state,True
SIM-0231,sparse_evidence_with_waiver,arbiter_policy_agent,continue_with_recorded_waiver,waived ambiguity remains visible in the trade state,True
SIM-0232,stale_wall_bundle_ref,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0232,stale_wall_bundle_ref,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0232,stale_wall_bundle_ref,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0232,stale_wall_bundle_ref,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0232,stale_wall_bundle_ref,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0233,missing_external_availability,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0233,missing_external_availability,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0233,missing_external_availability,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0233,missing_external_availability,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0233,missing_external_availability,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0234,sparse_evidence_no_waiver,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0234,sparse_evidence_no_waiver,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0234,sparse_evidence_no_waiver,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0234,sparse_evidence_no_waiver,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0234,sparse_evidence_no_waiver,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0235,claim_missing_buyer_arrival,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0235,claim_missing_buyer_arrival,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0235,claim_missing_buyer_arrival,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0235,claim_missing_buyer_arrival,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0235,claim_missing_buyer_arrival,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0236,claim_missing_buyer_arrival,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0236,claim_missing_buyer_arrival,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0236,claim_missing_buyer_arrival,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0236,claim_missing_buyer_arrival,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0236,claim_missing_buyer_arrival,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0237,unassigned_insurance_gap,strict_boundary_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0237,unassigned_insurance_gap,convenience_first_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0237,unassigned_insurance_gap,seller_friendly_market_maker,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0237,unassigned_insurance_gap,adversarial_seller,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0237,unassigned_insurance_gap,arbiter_policy_agent,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0238,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0238,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0238,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0238,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0238,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0239,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0239,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0239,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0239,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0239,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0240,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0240,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0240,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0240,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0240,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0241,sparse_evidence_with_waiver,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,True
SIM-0241,sparse_evidence_with_waiver,convenience_first_buyer,accept_with_waiver,allowed only as unresolved risk,True
SIM-0241,sparse_evidence_with_waiver,seller_friendly_market_maker,continue_with_recorded_waiver,waived ambiguity remains visible in the trade state,True
SIM-0241,sparse_evidence_with_waiver,adversarial_seller,continue_with_recorded_waiver,waived ambiguity remains visible in the trade state,True
SIM-0241,sparse_evidence_with_waiver,arbiter_policy_agent,continue_with_recorded_waiver,waived ambiguity remains visible in the trade state,True
SIM-0242,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0242,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0242,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0242,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0242,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0243,sparse_evidence_no_waiver,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0243,sparse_evidence_no_waiver,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0243,sparse_evidence_no_waiver,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0243,sparse_evidence_no_waiver,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0243,sparse_evidence_no_waiver,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0244,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0244,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0244,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0244,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0244,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0245,claim_missing_buyer_arrival,strict_boundary_buyer,escalate,judgment required under policy,True
SIM-0245,claim_missing_buyer_arrival,convenience_first_buyer,escalate,judgment required under policy,True
SIM-0245,claim_missing_buyer_arrival,seller_friendly_market_maker,escalate,judgment required under policy,True
SIM-0245,claim_missing_buyer_arrival,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,True
SIM-0245,claim_missing_buyer_arrival,arbiter_policy_agent,escalate_with_matrix_row,arbiter names missing evidence under policy,True
SIM-0246,spendability_missing_wall_ref,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0246,spendability_missing_wall_ref,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0246,spendability_missing_wall_ref,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0246,spendability_missing_wall_ref,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0246,spendability_missing_wall_ref,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0247,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0247,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0247,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0247,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0247,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0248,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0248,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0248,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0248,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0248,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0249,sparse_evidence_with_waiver,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,True
SIM-0249,sparse_evidence_with_waiver,convenience_first_buyer,accept_with_waiver,allowed only as unresolved risk,True
SIM-0249,sparse_evidence_with_waiver,seller_friendly_market_maker,continue_with_recorded_waiver,waived ambiguity remains visible in the trade state,True
SIM-0249,sparse_evidence_with_waiver,adversarial_seller,continue_with_recorded_waiver,waived ambiguity remains visible in the trade state,True
SIM-0249,sparse_evidence_with_waiver,arbiter_policy_agent,continue_with_recorded_waiver,waived ambiguity remains visible in the trade state,True
SIM-0250,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0250,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0250,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0250,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0250,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
